Aether,Duranium,Kyber,Ruinite,Silverstone
0.776311405,0.880705102,1.430462724,1.183872384,-0.055000512
0.281346377,0.47937477,0.034732587,-0.164589167,-1.582666963
0.086692356,0.085053313,-0.412093553,-0.299267359,1.311652384
0.544835102,-1.380779424,0.180285313,0.393048677,0.728644599
0.213522695,-0.921872074,-0.477572933,0.17238524,0.762738542
0.718428231,-0.613267282,0.154123044,0.189034943,1.048155464
0.487115867,1.567498774,0.026814892,-0.100496368,-0.684192984
0.014024164,-0.254596404,0.700470932,0.545649463,-0.338564025
1.516388731,-0.382356725,1.416865209,1.327841119,-1.00258858
0.035242376,-0.639183269,0.128143153,0.37230821,0.088702564
0.352348808,-0.175749647,0.825117252,0.698180039,0.214559399
-2.400841531,-1.685123582,-1.603490371,-2.025273482,-0.618310385
-1.058497281,-1.24951347,-1.070813443,-1.001703832,1.396076504
0.48932595,0.679252519,0.748224087,0.50378462,0.433966971
0.447642091,1.145652511,0.640162354,0.994672289,-1.013269637
-0.103297148,-1.411786237,-0.330089863,-0.244842984,-0.110250836
-0.457582215,1.37185108,0.00792428,0.130507206,1.606006578
0.324240936,-1.838329054,-0.472819434,0.030375901,1.433467308
0.080635435,0.867652131,-0.493525794,-0.199165117,-0.126352567
-0.7258491,0.488086936,-1.793547222,-1.109832598,-0.693017159
0.307326123,-0.796649373,1.304180668,0.62263085,1.764990801
1.51364237,0.44269901,1.07314051,1.392322209,1.828010452
0.332987536,-1.399929729,0.963270223,0.760220654,-0.73577738
-1.272074058,-1.006063443,-0.802827485,-1.259694135,0.258094877
0.410772258,-0.189752301,-0.06647065,0.181964377,1.927807303
-1.327837144,-0.306930851,-0.945369537,-1.426627137,1.59531711
1.241709801,-0.474278157,0.602362184,0.934783789,-1.433052108
0.052907602,-1.448068826,0.003108135,0.180342044,0.132242317
-0.463951595,1.07389387,-0.905131748,-0.875116034,-0.488454058
0.926137525,0.757166223,1.243724876,1.035295643,-0.695644262
0.277463666,-1.343978444,0.458655217,0.401962235,-0.017274997
-0.265805719,-1.055394367,-0.151559377,-0.061617406,0.544818169
0.236030189,0.389244301,-0.045081886,0.072822183,0.24968177
0.462800213,-0.098837517,0.024392116,0.296545932,0.149939863
-0.168657352,-0.344211735,-0.157016112,-0.037363152,-0.11016213
-0.274417919,-0.294190574,-0.257124213,-0.608172451,0.011240997
-0.208792059,-0.320592493,0.052822096,-0.471310603,-0.132867716
1.767794666,-0.731043211,0.797909043,1.29878621,-0.52664399
-0.055077484,0.629557731,-0.451736937,-0.195236116,1.137258711
0.521872946,-0.57164514,0.127833029,0.645722982,1.672807424
-0.06540244,-1.872301218,0.003410408,0.143084563,-1.290221892
1.621296711,0.734270309,0.957581927,1.39376199,0.238660738
