Aether,Duranium,Kyber,Ruinite,Silverstone
-1.024714876,0.187630448,0.341012918,-2.182691325,1.103392445
-1.166634675,1.398136617,1.461260607,0.461726947,1.561742463
1.263064276,-0.802394923,-0.463947831,1.237498245,-0.265778719
-1.262158254,2.248436811,2.046271188,-0.68065455,0.246037644
1.300931792,1.016984423,1.688931165,0.40699639,-1.994390993
0.230309691,-1.093097161,-1.188364155,-0.311252981,-0.413631074
1.318022303,0.523533778,-0.048319962,-2.114529213,0.29080347
-0.262695051,1.918861354,1.76053553,-0.302622578,0.430053815
-0.684682707,-0.052727944,-0.159840345,1.265801248,-1.908241629
0.677536326,0.440711914,0.095546514,-1.126493639,-0.659508004
1.98267833,-0.163730359,0.212180135,2.866224558,1.937000218
-0.530650655,-0.438833982,-0.278896514,-2.007558963,0.559396309
-0.08413591,0.087395856,0.34261356,-0.419043024,-1.052172664
-1.140903953,0.535566741,0.190851147,-0.354345388,-0.79903131
-0.682869094,0.2871665,-0.194057964,-0.300325384,-1.239274524
1.870098005,-1.461116327,-1.634825673,-0.219944695,-0.581192133
1.03544117,1.709649123,1.834607928,-1.558008651,0.270191418
1.015049808,-0.479798592,-0.148596238,-1.594470375,-0.254641586
-0.165478219,-0.112744666,-0.139007063,-0.800753483,-1.196300268
1.115067784,0.169095301,0.311484218,0.851055047,-0.025422194
0.01081692,0.969900584,0.915005085,-0.100521865,0.373101254
-0.367267959,0.504361635,-0.06116687,1.070176261,-0.094165353
-1.211786029,1.015024872,1.088806297,-1.226596186,-1.422469692
-0.460331829,-1.130048945,-0.687850964,-0.699079995,1.04848527
-0.575093142,-0.084791867,-0.571441942,0.38651833,-1.068022102
1.124047803,-0.701040278,-1.064332996,-1.211934908,1.065467935
-0.458411294,-1.657015325,-1.406576035,1.075793627,0.152259068
0.182833006,0.350356608,-0.200150677,1.112756481,0.078590869
1.687468633,1.012205564,0.256576764,-0.112798948,1.414731744
-0.98304312,1.539611613,1.386524839,0.955579763,0.578414172
-0.433454582,-0.325833945,-0.235924949,1.911753333,-1.00150442
0.650689481,1.182622068,1.762022792,0.313735316,2.396172245
1.220867095,0.978933979,1.244178353,0.784797054,-0.560044964
0.914152353,0.847028885,1.06007095,-0.265339844,-0.555448552
-0.447278817,0.235942895,0.24792582,0.09705919,1.055794148
2.007808573,-0.779274653,-0.494345049,0.227348331,-0.962874699
2.062937812,-1.125961835,-1.142841847,1.236204925,-0.504082935
1.404704807,-0.558693877,-0.247612479,1.2113511,-3.214289822
2.350202749,-0.619392459,-0.51395423,-1.020344716,0.25154126
0.734112291,0.244842625,0.716103623,2.824118848,-0.460159155
-0.317110124,-0.005587297,0.256479155,-2.924965029,0.787546668
-0.681211584,1.478595512,1.407477668,-0.48989889,1.197398845
-0.80521861,-0.269542409,0.212184869,-0.809334134,-0.458514816
-1.713789287,1.09360489,0.834779782,0.832217747,0.293872955
0.764656728,0.278027622,0.706229611,0.650817071,-0.31840862
1.038535601,-0.165461225,0.299093863,0.894278168,-1.679415356
0.557980853,-1.141653699,-1.008363135,0.351653253,-0.477564485
1.306826646,-0.596915874,-0.520817505,0.306066356,-0.66845161
-1.025063642,0.794287072,0.506772781,0.423950724,0.319276847
0.333890931,-0.469935081,-0.411767845,-0.077504175,-0.256143875
-0.332849386,-1.769254015,-1.955625513,-0.01752969,0.405245426
0.999397116,1.058266614,1.036044364,-1.005687251,-0.682510616
-1.434173499,1.729918901,1.701169999,0.183332923,-0.96101845
-1.013974527,-0.258807162,-0.076285939,-0.474710211,-0.847255511
0.260858706,0.164580436,-0.134373441,-0.266076881,-1.036819097
-1.901708764,-0.675387403,-0.841599463,0.737763451,-0.545683475
-0.262590953,-0.011491985,0.302577499,-0.649967813,0.19473903
-1.204488792,0.193406567,-0.536894672,1.121350162,2.129715139
0.283486901,-1.008328527,-1.549860811,-1.72574295,0.485157318
0.396552208,-1.434918904,-1.084454069,-0.025516846,0.014405359
1.56890121,0.340904972,-0.326323773,0.058391296,0.721840937
-0.573354837,-0.211669283,0.628932452,-0.213299041,0.222521243
-0.518536053,-0.095562251,-0.606034057,0.080367854,0.663907647
-1.639032826,-0.435917477,0.047465845,0.349557715,-0.550462638
-0.370706662,-0.66134175,-0.297822941,-1.366620957,1.19380418
-0.639187777,-2.531548502,-1.703905533,-0.872852315,1.333166066
-3.303024743,-0.685009027,-0.695418151,0.624305036,1.037693351
0.805077278,-0.210054796,0.027808641,-0.934109468,0.016536584
1.048699062,0.375070566,0.223122544,0.370964903,-1.303892662
-2.664488267,-1.455416384,-0.768222818,0.532059971,-1.19350206
-0.078699379,0.650677401,0.278123778,0.669828099,1.769065788
0.015824078,0.769822862,0.847934716,1.260614502,-0.508096555
0.086249055,1.436633043,1.313667305,1.661228978,-0.707463762
0.817746961,0.507649865,0.733613447,0.733346486,1.073736548
-0.164294193,-0.162006248,-0.28679669,-0.634091026,-0.42727318
-0.190719585,1.11252264,0.635233379,-0.917171618,-1.813318923
0.582216893,-0.48986019,0.26900246,0.036668299,-1.687517501
0.686621176,0.661479302,0.828394975,1.390898521,1.301155945
0.199980724,-0.358944038,-0.534366044,-0.033400332,0.771164542
-0.524875397,0.070877413,0.749831071,-0.500940696,0.684708482
0.229470081,0.313842028,0.098556357,-0.788005317,-0.00718088
0.084312964,-0.545874122,-0.26448718,0.217986942,1.392384903
0.162043333,-1.362370284,-0.694865273,0.704215714,0.015883742
0.853712141,-1.041488281,-1.134788117,0.81792805,-0.466826053
-0.733822928,-0.671305007,-0.537873255,-0.320750485,2.05063805
-0.517991933,-1.414318086,-1.603999242,-2.866373071,-1.375568525
0.513216877,0.149251554,0.11647033,-0.99157282,-0.274784058
-0.015290416,-0.487005588,-0.787240488,1.017179365,0.688626596
2.205247866,-0.742244488,-0.414712948,-0.441616406,1.307543345
0.794286113,1.699625721,1.852200719,-0.165757314,0.747065467
1.436684051,0.997995421,1.208337214,0.80882124,0.281404798
0.132000431,-1.107259643,-1.281744948,0.517010787,0.625952301
0.246891017,-0.187459161,-0.330138777,0.81017973,-0.341289216
0.389848023,0.179724887,-0.062716903,-1.510617941,0.851901386
-1.141104138,1.308514275,1.147989577,-0.147877051,0.644052227
-0.182632659,1.12754085,0.869861273,-0.040453596,-0.148572737
-0.408785327,0.426571187,0.508883005,2.151295733,0.307541349
0.233393929,-0.366043972,0.060946035,2.322415704,-1.571744994
1.317229992,-0.799935253,-0.424773817,-0.628755288,1.31333966
0.835909475,0.00972193,-0.066916633,-0.999923195,-0.070829077
