Aether,Duranium,Kyber,Ruinite,Silverstone
-1.792945462,-1.243916413,0.321138937,2.538121593,0.150397822
0.479041848,0.134926031,0.435214344,1.476677081,1.383422001
0.493788847,0.686546137,0.590136463,-0.029310161,0.392542686
-0.561170605,-0.603318898,2.353094248,-0.091656961,-1.767728727
-0.667473212,-1.109722576,1.293134278,1.366143606,1.062089837
-0.510930567,-0.003889582,-0.688632691,-2.507059429,-0.425270444
1.168448075,0.973660782,-0.520533189,0.621113638,-0.598396078
1.419126522,1.141062045,-0.699802245,0.694418135,0.280224315
-0.544151927,-0.569945036,1.545808969,1.972063164,-1.156724235
-0.398524665,-0.263409934,0.600160946,1.480797598,-0.026689306
-0.451576868,-0.532478059,-0.563031413,0.5174801,-1.175175992
0.876059995,0.956589696,1.13067292,0.399337277,-0.721713359
-0.71512899,-1.045777701,-0.566800242,-0.554917192,0.291267721
1.13922151,1.447350835,0.221282139,-0.644128098,-1.13455099
0.576455633,0.535230311,-0.160356773,0.845514778,-1.17053661
-0.142239164,-0.322476402,0.184822863,-0.268380975,1.22593518
0.66994353,0.713279444,-0.281151237,1.681806379,-0.178525562
0.105550274,0.099480473,0.178684865,0.164739503,1.021149278
-1.258127506,-0.875358566,0.652902201,-0.684698361,-0.614333768
0.74891438,0.903130825,1.155861514,1.386684878,0.71033188
1.963360926,2.142706658,0.239506554,-0.668088838,-0.427186812
0.247532429,-0.002559777,-1.033746316,0.454988645,0.387649528
-0.406550664,-0.394450411,0.344556218,0.578704919,-0.011791157
0.386509268,0.762168678,0.489837505,1.963366778,-0.690295934
0.892908087,1.23937604,0.114354985,1.450110074,-0.498078244
0.540314241,0.59585844,0.97771234,0.380314021,-0.009318917
0.118496622,0.226846675,-0.731072465,-1.275205612,0.057922767
0.629386232,-0.089378496,1.188619541,0.486089638,-1.970024008
-1.141185137,-0.701997037,-0.056805978,0.634895556,0.592793822
1.811996094,1.734720399,-1.125227572,0.856964671,-0.778272899
0.736289448,0.340571687,1.241678904,1.22803789,0.747565558
0.91986019,0.8749008,-2.910581148,0.304790418,0.828185421
-0.073836974,-0.599904932,0.669824268,-0.591509611,-0.713848568
-1.095988798,-1.404497492,-0.621279379,0.325386896,-1.48222909
0.328315395,0.393792,-0.202280685,-1.705103404,-0.532522526
-0.248329363,-0.117167792,-0.406614296,1.3486672,0.469121189
-0.428720634,-0.26742644,-0.158360218,0.378900044,0.574364781
0.393376678,0.25373354,-0.156599483,0.841705287,-1.04680779
-1.994726566,-1.581833183,-0.875267118,-1.048638643,0.56276179
-1.191398112,-1.31309452,0.244721628,-1.125927242,-0.358124992
1.718778348,1.700326032,0.422984811,-1.361907959,-0.273760147
-1.254052429,-1.636947789,1.031505179,1.582378412,0.282203707
0.608431825,0.686802166,-1.028914321,0.918165977,-0.056899816
0.725988098,-0.143927194,0.397288324,1.795186991,-1.699815379
0.594993729,1.57689735,0.63090288,-0.924952605,-1.148893429
-1.562662843,-1.057820153,0.341042056,-2.314320904,0.843252226
-2.264973021,-1.646598961,0.841429881,-0.121359386,0.634496601
1.157467437,0.749902493,0.262216068,-0.896208986,0.210882081
1.777385694,1.578104371,-0.164607682,-0.507187071,-0.381502113
0.496322765,0.538476042,1.149761799,0.309645162,0.175342153
0.315454298,0.393493612,-0.39628473,-0.144579359,-1.304865995
0.344494403,0.766661134,0.912201636,0.751183244,0.304240532
0.58351507,0.500572758,-1.376383881,-2.355850998,2.771229135
-0.362525202,-0.679991094,0.930776563,0.525091076,0.106675108
-1.753526841,-1.610541091,-0.444172643,1.036579609,0.312484864
-0.095685403,-0.538460925,-0.000246836,-0.662624808,-0.044940962
-1.805473844,-2.571148435,0.094513206,1.18728047,0.219220186
-0.072282126,-0.132303974,0.306885049,0.479580807,-0.378698444
1.200310713,1.213648209,-0.229739539,0.006710201,1.382121399
0.700426913,0.868651241,0.364944992,-0.808869717,-0.360890622
-1.23124301,-1.110050757,1.161105548,-0.698181098,1.300615255
-0.249551218,-0.194069494,0.516575118,0.574927797,1.647151044
-0.606747988,-0.636898177,-0.837553153,0.105544157,-0.078173164
1.99390686,2.573718751,-0.062683512,0.372919592,-0.295595335
-0.075584085,0.108336242,-0.462828859,-0.430129163,0.589582681
1.250877054,1.446210126,0.760228255,1.357997277,-0.197367828
0.656781744,1.19402087,0.405569574,0.244359297,-0.401856764
-0.68246979,-0.818152592,-1.157752364,1.09396153,-0.129348935
-0.497263454,-0.025514342,0.488322011,0.284203646,1.183275176
-0.998435267,-0.624851796,0.135562439,0.650910607,-0.119836046
0.100599906,-0.576883549,-0.449589718,-0.558710532,0.171530846
-0.191213417,-0.199108343,-0.666649736,0.123485704,0.619183598
-0.362910805,-0.440152707,-0.667319604,-0.543284432,1.053450166
1.533855125,1.570254967,0.971943448,-1.138402567,0.963756547
1.269887291,1.290293419,0.780010682,0.290145206,-0.143093522
0.81388008,1.290563413,0.628125147,0.495554784,0.849171471
0.422347192,0.383444484,0.713408597,0.878866309,2.074903367
-0.427214619,-0.185529091,1.944894348,1.305833357,0.927555409
0.957195305,0.970975703,0.673528733,0.002314173,0.038781941
-0.462334784,0.321462068,1.768297737,0.188276905,0.067341112
-1.230751585,-1.152593181,0.782322841,-0.543854654,-1.558405577
1.264287424,1.771277401,0.218223855,1.08019624,-1.458269191
0.288289992,0.30999861,-1.849820943,-0.412153874,-0.795428097
0.693347402,0.645194854,1.420103669,0.519984556,0.429586399
-1.051490252,-0.682625663,1.933342676,-1.440689975,-2.042518278
0.068713786,0.596558054,0.485697293,-0.405672167,-0.581928385
0.301270527,0.754834759,-0.021959116,0.416358008,1.896008427
0.63160389,0.67460402,0.113824298,0.157543653,1.092892305
0.259011313,0.698280252,-2.146595506,-1.609983993,-0.190610854
-0.224766021,-0.463311616,-0.174083706,-0.311679026,0.354511662
0.178465335,0.456017515,0.604691071,-0.85144816,-0.04855246
0.098326867,0.441961903,-1.67640734,-0.588926974,-2.114995365
0.225777096,0.579378448,-0.279735768,1.250226921,-0.061131764
-0.6066288,-0.940545301,-1.435503192,-1.839724122,-0.329388214
-0.574852658,-0.736295337,1.264350814,1.111103757,-0.434035256
0.217491559,0.657587903,2.344367361,1.00754912,1.141391898
0.590403977,0.87176992,-0.693678457,-0.297061485,0.674386593
-0.185024585,-0.611969865,-1.744127896,-0.607806539,-0.782945439
-0.362226913,0.429566676,-1.312660687,0.665654486,-0.925493967
-0.718174801,-1.167036759,-0.317778693,-0.768776404,-0.446620621
