Aether,Duranium,Kyber,Ruinite,Silverstone
-0.621025401,-0.607712122,-0.089484068,-0.738092673,-0.127775137
1.649911193,1.414225506,0.166360449,1.681644242,1.732712824
-0.24696537,0.296420463,-1.150556204,-0.470691392,-0.478061843
1.229653609,-0.042696357,-1.131713682,1.535859877,1.495076024
1.06286532,1.637015034,0.534197009,0.642115639,1.077812013
0.04073006,-2.560229716,1.132462962,-0.170416393,0.15715889
0.809711349,2.058526213,0.950200176,0.226159378,0.532959349
-1.499258503,-0.839204835,1.141856194,-1.414557618,-1.508315246
0.621350921,0.270661264,1.151555752,0.831525363,0.58631631
-0.162855976,-2.025486722,-1.311494881,0.942478794,0.640750227
0.562322683,-0.725585648,-0.24963442,0.341011941,0.433440163
0.19960928,1.195018954,-0.57569818,-0.3714398,-0.337177754
-2.374514579,-0.620792241,-0.956627995,-1.710688656,-2.135842304
0.740519,0.860900953,0.119293944,0.670417339,0.830221312
-0.028346572,-0.876168541,0.170745401,0.332000253,0.056023262
0.592552197,1.342645974,1.351244197,0.319489623,0.047932334
-1.365994608,1.675768487,1.57595304,-1.49940852,-1.739780658
1.156951396,0.133467323,0.238842241,0.902798369,0.999092175
-3.669275414,3.198400399,-0.199553496,-3.50183363,-4.237828239
0.086019167,-2.876092535,0.374746881,0.00424855,0.301988166
-0.643237833,-0.271151057,0.304279567,-0.156369297,-0.273158304
-0.160419358,-0.289939679,-0.736081599,-0.197699631,-0.0814189
0.280805445,0.703576774,1.515584061,0.225027112,0.399352106
1.196720037,1.220124279,-0.800164543,1.132807373,0.621870356
0.100725759,-1.244032311,-0.145677823,0.181681592,0.642130244
-1.581369182,1.729252195,-1.049087304,-1.256282889,-1.383818797
0.627954842,1.669998753,-0.477515616,0.449403834,0.844045746
2.467002126,0.159060157,-0.237469581,2.675788871,2.337689552
0.859708136,2.439679286,0.109359798,0.355219845,0.370445024
-0.332141026,0.477004141,-0.238557794,0.250431701,-0.033467357
-0.034443136,1.035762457,0.456327092,0.034371967,0.088598742
0.289691986,-0.053621108,0.533752498,0.605854092,0.745074068
-0.865686887,-0.027937496,0.487596748,-1.45624753,-1.192477956
-0.369791998,-0.513853949,0.573920491,-0.400118744,-0.345089498
0.925711322,-0.23584032,0.212090487,0.816598399,1.347417652
-0.07018726,-0.211594101,-0.621198602,-0.531706668,-0.265862317
-0.267118398,-0.040396683,0.70326153,-0.293353068,-0.24518874
-1.304177926,-1.521331801,1.287144763,-1.166249073,-1.14013709
-1.327871465,-0.211507645,-0.296614573,-1.11992308,-1.338286726
-0.663784218,-2.015247864,1.320503525,-1.100259488,-0.70684915
-1.144521327,0.370355949,-0.202667915,-0.697083063,-0.658158417
0.424626181,-0.551806684,1.022058641,0.807163502,0.747605919
-0.320599686,0.874086607,-1.337462643,0.088475911,-0.470615754
1.889103811,-1.414359571,-0.387304001,1.813625114,1.993597907
1.133182038,1.442265523,1.270647339,1.533586148,0.987341144
-0.609942653,0.365132712,-0.725613291,-0.355958379,-0.26696052
0.156182838,-1.841966517,0.086678204,0.337514857,0.323064853
0.490575701,-0.096382088,-1.030706773,0.722070171,0.577920282
0.789308741,-0.546114423,1.503976495,0.695311814,0.844860823
0.505810452,-0.815200892,1.883405331,-0.452191132,0.394203027
-2.459158633,-0.09149714,-0.347921838,-2.152085886,-2.4170991
-0.045659743,-0.501899522,2.647307613,-0.197961732,0.064439861
-1.713279843,2.038733219,0.373243111,-1.679430573,-1.667615924
-0.785908073,0.017636593,0.492684966,-1.108775502,-1.067533149
-0.52828412,-0.506923856,-1.509333568,-0.129527544,-0.392297371
-0.45086594,-1.63854946,-0.969898443,-0.811493682,-0.808454998
0.367143141,-0.888539662,1.209906606,0.038656154,0.846032759
1.611503512,0.792185953,-0.809307875,1.470912113,1.811200945
-0.061661994,-0.581661193,-0.772224878,0.10872057,0.413698525
-0.717669568,-0.326639731,-1.183585926,-0.401721569,-0.785112341
-0.243757408,-1.079249748,-3.691545444,-0.274106226,-0.112358694
0.44266824,1.302569899,0.865232298,0.344771585,0.259408026
-0.575972026,-0.24506044,-0.021862812,-0.146518921,-0.661264646
-0.667499958,1.082693157,-0.789384552,-0.154168252,-0.578628622
0.688507655,1.102543297,-0.525060982,0.695002926,0.606868024
-0.633383061,1.15592851,0.031936649,-0.771714555,-1.033212797
-1.998419726,-0.806291285,-1.717925094,-1.763914608,-1.712757451
0.750649685,1.228432721,0.478478701,0.98518779,0.65595586
-0.023193888,-0.4736819,1.158522346,0.291082081,0.018206431
-0.03611701,0.839689667,0.627797249,0.519805682,0.103341329
0.90746271,-0.949646545,-0.010436741,1.119056244,0.896404917
-0.975557811,0.342301745,-1.321504442,-0.655945968,-0.753054669
-0.137081512,0.921056863,-0.302468101,0.378678684,0.316076028
0.896445176,0.657122758,-0.526840018,0.316706519,0.66520327
0.855246224,-0.953990831,1.624812358,0.687266988,0.761082786
-0.517277511,-0.280704996,-1.006599464,-0.1456888,-0.251391906
-1.412102218,1.488061873,1.287548768,-1.150478429,-1.259792796
0.458537942,0.322879088,-1.246072126,0.539852761,0.072997347
0.825495726,1.226019665,0.267163611,1.292587635,0.901786709
-1.320660134,0.905973364,0.2235809,-1.103201678,-1.226768695
-0.657207543,-0.303096748,-0.035605402,-0.311595284,-0.555187265
1.110917109,-0.397878207,-0.063281107,0.625416344,0.84507136
-1.625788747,1.334580641,-1.046256594,-1.409390882,-1.073248935
-0.891573243,-0.372605908,-0.056603335,-0.760805373,-0.994972686
-0.330214131,-0.146681067,-0.283244425,-1.275063698,-1.093697353
-0.169638149,-2.426630989,0.828367776,0.396116484,0.328959305
1.318147541,0.075655418,1.492618859,0.690444512,0.933806523
0.70287102,-0.032373032,-0.077044464,0.273059623,0.243174238
-0.224861682,0.345060563,-0.884653668,-0.220959404,-0.129240565
-0.771056811,-0.305566961,-1.419283438,-0.459933073,-0.95166567
0.728022757,1.120959402,-0.350180604,1.322105014,0.855948895
1.090328954,-0.371737606,1.7356948,1.250021682,1.424685917
1.157660416,1.312573516,0.615325602,0.540461405,0.665192328
-0.478926481,0.368714445,-0.093744763,-1.102941106,-0.618615104
-1.115399276,-0.360886012,-0.205808257,-0.415173042,-0.812473522
1.138342613,1.154988231,1.142934557,1.191649968,1.110837148
0.290927559,-0.161519558,0.79098396,0.6037285,0.2948671
-1.85254072,-1.32956602,1.220126539,-1.510563117,-1.761996355
0.638159801,0.500858169,1.550835072,0.130298748,0.100895587
-0.704617905,-0.241004031,-0.432091012,-1.570727794,-1.20454191
