Aether,Duranium,Kyber,Ruinite,Silverstone
-0.281629323,-0.414584473,-0.237146325,-0.48545423,0.551702026
-1.092233144,-1.147382263,-0.957688163,0.140195743,-0.545911061
-0.106613194,-1.644064482,-0.064083817,0.10002978,0.238447111
0.680537937,0.501455805,0.932991572,1.64363441,-0.19683037
0.01912672,-1.382492632,-0.10259873,-0.432970405,0.549262646
-1.782388136,0.580897534,-1.962262723,-0.144697681,0.451070478
0.148599294,0.235840787,0.296238871,0.197773393,1.414656758
-1.088265942,0.926173011,-0.989905051,3.725342442,-0.341337928
-1.254662008,-0.397797628,-0.545101157,-1.361040083,-0.820171172
1.334557694,-0.668816211,1.058388198,-2.239471643,1.259650176
-0.603093838,1.582458887,-0.966952799,0.713103038,0.255890626
1.622932948,0.143161698,0.96619516,0.245331114,-0.144623602
-0.808564761,-0.265765755,-0.841813342,-0.222894316,-0.49794309
-1.365790257,0.089178526,-1.196811957,-1.90386935,-0.785891033
0.46141974,0.438197611,0.185104437,1.934934328,-1.512450729
1.624196748,1.208776593,1.475127751,-0.792266384,-0.21610749
0.632597074,-1.729661339,0.556847739,-0.824753676,-0.507878392
-0.794494051,-0.853299934,-0.828656856,0.12045784,0.97318416
0.447646169,-1.055215896,0.36735885,0.79040252,-1.831447343
0.266737771,-0.459946961,0.358240851,-0.009644945,-0.818866044
2.446750455,1.403145228,2.885959385,0.846418464,-0.248058136
0.466366075,1.034423539,0.411446451,-1.167721381,0.625242174
-0.330293682,0.59736888,-0.566442372,-2.620534079,0.577411329
0.832007786,2.073551271,0.809553671,0.091468793,0.439208287
-0.329910952,0.963599346,-0.311887449,-1.097652378,-0.028525546
-0.412594435,-3.053936938,-0.28885555,0.357589928,0.174941761
1.194522009,-1.240854168,1.454186539,-0.12741561,-2.285651303
-0.289631396,0.784796696,-0.533953179,-0.154974793,1.715371585
-1.499879232,-0.197579224,-1.158147228,-1.359343359,1.681452039
0.835896731,-0.864751727,0.628085297,1.923090428,0.097814777
-2.174635937,-0.120466042,-2.125936079,-1.609233817,-1.76407713
0.863535683,0.992814828,0.769803072,2.499292534,0.775272971
-2.309828813,1.769555893,-2.077527222,-0.990773774,0.32927814
0.564374068,0.307964984,0.980527511,0.503245692,0.543005478
1.917022352,0.320182106,1.762673589,2.050163541,-0.796222876
-0.127279972,-1.19953761,0.456243067,0.143807156,-0.565046841
1.125508494,0.686569993,1.097470104,-0.576399216,-1.296481032
0.9687466,-1.884705226,1.038992905,-0.367137001,1.478723487
-0.86614614,1.842227059,-0.761890261,-0.944154729,-0.182016434
0.026790741,-0.793222091,-0.001443142,-0.271768338,1.131679621
0.996168416,0.752801725,0.756202951,1.968423797,0.619837194
-0.32782147,1.10111886,0.026157769,-0.16355732,-0.597662619
0.896898221,0.760118629,0.791699764,0.063146769,1.048080407
-0.536940912,0.460032686,-0.723162835,0.26911473,-1.030196848
