Aether,Duranium,Kyber,Ruinite,Silverstone
-0.021953021,0.545134639,1.121234604,0.80049257,0.904232516
0.824084332,0.102002812,-0.228436348,0.319603996,0.69445513
1.040444069,0.767430155,0.471042352,0.255672451,0.334687913
-0.030480184,1.033250499,0.873603049,0.19036457,0.732139655
-1.509210257,1.459308025,-0.582480798,-0.373504772,-0.825831863
0.949964274,-1.849124392,-1.055832306,-0.241585496,-0.179127249
1.480610809,1.040265908,-0.158336259,-0.459880044,-0.453203676
1.039759903,-0.025979673,0.764986534,0.740680461,0.112507882
-1.424311411,-3.093620538,-0.175694484,-0.002369702,-0.065811974
-0.446307325,0.857888987,-0.252877706,-2.061488119,-2.923057509
-0.469674976,-1.176564715,-0.615633414,0.740810902,0.573683837
-0.8618565,1.101064825,0.905240282,0.291112345,0.61324865
0.06690403,-0.802633898,0.80200049,-0.828452046,-0.28723652
-0.645466307,0.662343187,2.370168319,0.667516011,0.777304131
-0.26334219,0.085812737,0.594426788,-0.096582702,-0.190285371
0.208040792,0.105416782,-0.49712245,-0.423146738,-0.589359954
-1.013597321,-0.08948232,0.335852042,0.992266608,0.636127714
0.17557408,0.458258379,-1.576193933,-0.725608785,-1.15373005
-0.46109327,-0.242265581,-0.512105148,0.203956277,0.117718873
-0.756917106,1.110885992,0.427541748,0.012431495,-0.444166651
-1.143892789,-0.041657516,0.067881174,-1.616287801,-1.335437731
0.388954294,1.840640364,-0.203122117,0.866157798,1.130862508
-1.908136347,0.116986445,-1.547274491,-0.324077724,-0.754223164
0.92050371,-0.581792996,0.0631401,1.167624715,1.3226874
1.751995374,-1.571634444,0.359305391,-0.108416359,-0.274730444
1.658712964,-1.970413211,-0.055889263,1.343383161,1.375714225
0.400658269,-0.922827227,0.480073811,-1.310262737,-1.580787454
0.477378696,-0.350153373,-1.360612117,-1.804283161,-2.192484813
-0.380781075,1.805192663,-0.102355424,-0.886213247,-0.340554233
0.900166073,-0.365136043,1.032578021,1.496665077,1.165891751
0.682617109,1.588631601,-0.771695805,-1.605297271,-1.522561801
0.842351103,1.220704252,0.841883271,-0.729887866,-0.741620331
0.356021304,-0.274952615,-0.02705434,0.50773595,0.358669875
-0.639663182,-0.741041297,0.77814095,-0.091007353,0.024730445
0.246717689,0.316001543,-0.863369172,-0.839040104,-0.8686683
-2.314861538,0.27884178,0.944677812,-0.853453247,-0.86336566
-0.408930858,-0.241205634,0.135451637,0.002926814,0.523397418
0.977061853,-0.491952232,-1.426706524,0.148192216,0.3644689
1.521854325,0.563494019,1.023656,-1.013790761,-1.090775564
-0.210760677,-0.487428988,1.896054626,0.622203469,0.180720231
-0.744757844,0.78693204,0.136327363,0.061256748,0.547673833
-0.428009199,-1.650621233,-1.594496369,-0.899948542,-0.799862489
-0.920067633,-0.108064125,-1.305196639,-0.026396684,-0.233261424
0.969499399,-1.111799958,0.941769691,-0.675022685,-1.172198103
0.129571473,2.100370498,-1.430424574,0.676413202,0.19763358
1.955545417,0.669267311,0.27501714,0.903870406,0.331211244
0.8325381,-1.117909233,0.432315574,-1.31182385,-0.958728704
-0.481468675,-2.645602422,-0.331653912,1.095262895,1.283316826
-1.556450563,-0.282572595,-0.245109439,-0.559807162,-1.051661486
-0.214216552,1.857713328,-0.845142248,0.183505203,0.614048725
-1.421521504,-0.567542388,1.289218866,0.063995639,0.692669722
0.649568677,0.729805016,-1.35262442,0.031990104,-0.184047829
-0.102613198,-1.803766645,-0.542868098,0.510905671,0.387261266
0.853398315,-1.193649572,-1.017651702,-0.691254804,-0.684349144
0.565371275,-1.160093896,1.162951249,-0.590101925,-0.595209233
-0.831552949,0.520931731,-1.749865427,0.528913478,0.242209013
-0.588901086,0.772179419,-1.289183428,-1.349437441,-1.0069735
-1.307198081,-1.012531281,0.618607657,0.315744805,0.354915345
0.007723508,0.037630162,-0.643338709,-1.377506168,-1.220089966
0.474024588,0.283236359,-0.057536725,-1.480177029,-1.415955313
-1.579445767,0.433823964,1.981719119,1.163657513,0.91757034
0.818006183,-0.511903277,1.980651151,1.111443825,1.132086377
0.711511324,-0.271758484,-0.281162895,-0.674029089,0.063620652
2.708459158,2.043747692,-1.223572545,0.824536278,0.495038438
0.940958314,-0.849490242,-0.160998775,-1.896995862,-1.313860707
-0.62009298,1.120469151,0.033321162,3.087543617,2.69389144
0.7259769,-1.014362237,-0.807795241,-0.653144676,-0.484580517
1.599784743,-2.221453827,0.292256653,0.685961816,1.315933586
