Aether,Duranium,Kyber,Ruinite,Silverstone
1.09493544,-0.510229193,-1.146967836,1.034096934,-1.251138472
-2.291824723,-0.5911164,-0.670826064,-0.681773802,-0.602457362
0.018710633,-0.029087854,-0.234213021,0.182341567,-0.027897562
0.758647224,1.478122582,-1.185033477,1.001539516,-1.381151435
-0.948189612,1.650198477,0.514934358,0.106957324,0.792025039
-2.400538519,1.715240965,-0.90240583,0.362716705,-1.556458124
1.475083718,-0.304127545,0.829462838,-0.675559897,1.095674172
-0.308834444,1.621791056,1.527181838,0.494291535,1.335115723
0.351412802,-0.16246228,-0.826413798,0.158169127,-0.748414444
-0.281380734,0.492635177,-0.455515224,-1.225581048,0.0844112
0.327290414,0.228059297,0.127303392,1.9579542,0.213763044
-0.23494153,0.216310216,-0.518444122,-0.779234111,-0.397213067
-0.928495497,0.49016573,0.006624151,1.992882584,0.237001176
0.89321963,0.369395323,0.290875297,1.47653146,0.567486797
-1.198687337,-1.436716044,-0.156394489,-1.255546379,0.26042753
-0.533177603,0.258840374,0.646656932,0.331166086,0.632771211
-0.546764309,-1.0983862,0.083405126,1.050892845,-0.006261366
0.364458586,-0.333605783,-1.407032373,0.786755839,-1.695334826
-1.814941919,0.38020474,-0.55394939,0.705294634,-1.094315069
-0.533189349,0.108697232,-0.363110082,-1.618732399,-0.407143363
-2.18532815,-1.749745717,-0.316758473,-0.010346322,0.123670455
-0.107113253,-0.360836435,-0.72049075,0.596359444,-0.367103809
-0.862381403,-0.997289835,-0.395633998,0.813129236,0.043726553
0.285668599,-0.456365219,-1.418991536,-0.06825942,-1.15130828
-0.144449448,0.108276024,0.931738939,0.527235086,1.063954496
-0.112029295,-1.939326059,-1.188853129,-0.390127765,-0.927175783
-1.585528262,-0.257568891,0.275000438,0.138399004,0.004401106
0.024761274,1.068052445,0.273326851,-0.687089043,-0.173423382
-1.025043982,-0.15672245,0.718218954,0.059385187,0.861329697
1.352384287,1.200640964,0.626870771,0.722408171,0.658793068
-0.36568377,0.426105244,0.072436096,0.566706879,0.079403482
0.494496245,0.4589133,-0.273842353,-0.16355661,-0.428044009
-0.215231115,1.008968391,0.617503082,0.209525794,0.434903978
-0.767960085,0.568376724,0.840766842,0.413911874,0.657478996
-0.379896182,0.924252561,-0.114043001,0.94058336,0.074045481
-0.283060433,0.582603562,-0.406354823,0.810188806,-0.708644727
0.947933444,1.700041825,-0.09987727,-1.080030239,0.082864481
1.789199978,-1.425523053,0.497259217,-1.581314186,0.9906539
1.27109137,0.233472881,-2.168843191,1.255962299,-1.64265401
0.810887728,1.015292056,0.114806121,-0.896231495,0.326437197
1.078390395,-0.202805229,0.833649129,1.093519101,0.990154051
-1.363504803,-1.320633211,0.97019193,0.449680455,1.192848297
1.246858936,1.021928988,-0.95323826,0.12440345,-0.790478293
-0.332782946,0.723568538,-1.580943386,-1.099612906,-1.580136919
-0.080915566,-0.607116993,0.532865262,0.883206104,0.101451272
