Aether,Duranium,Kyber,Ruinite,Silverstone
-0.739125079,0.951774423,1.121417976,0.692500038,1.316679748
2.727381199,1.437257184,1.256563413,0.903536372,-0.584231089
2.361718685,1.160444746,1.115223866,1.02279288,-0.625976606
-0.047676189,1.187177907,-0.754565822,-0.647106799,-0.281742291
0.082842889,1.995289953,0.421124448,0.346059303,0.000822553
0.950358789,0.090806483,-0.948712066,-1.115960925,-0.14121054
-0.158647166,0.216011665,0.075357212,0.157590613,1.401847401
-1.001613216,-1.824813417,0.318929374,1.046578778,-0.760963502
-1.777985798,-1.129305086,-1.485598291,-1.349201078,-0.324911688
0.96483284,-0.458108642,-0.21657458,-0.480701058,0.568008786
-0.653885332,0.052549366,-1.020276448,-1.315749676,-0.236277446
-0.50298316,-0.397316586,-1.133872517,-1.359175329,-0.230402788
0.191283027,-1.315944162,0.747904989,0.808291973,1.467460168
1.031393565,-1.741287634,2.331223117,2.674826207,2.563274763
-0.800341383,-0.385807974,2.174368392,1.806155703,0.400690042
0.06417491,1.610823413,0.098961899,-0.02530497,-0.02919752
0.017830145,0.516782946,0.066762162,-0.332282091,-0.065983757
-0.890002252,2.474367629,0.041498188,0.112921955,-0.986685666
-0.363784801,-1.702124331,-0.320273679,-0.219285785,-0.719576043
1.709696211,-0.285945451,-0.333290613,-0.189240953,0.546004828
-0.672036255,-1.322772663,-0.330428565,-0.140970516,0.315886364
-3.111387121,1.00939784,0.242874124,0.719040498,0.426235635
1.505518574,0.786443061,-0.173918087,-0.561632581,1.580962213
0.039136561,0.375427738,-0.916527625,-1.22318102,1.782695356
-0.542610875,0.720370971,1.898222049,2.191617426,-0.080160516
0.015874602,0.728082885,-1.093392004,-0.644745856,0.899192234
1.94317069,-1.280305839,1.261104626,0.725968877,-0.410153623
-1.379292652,-0.606869493,-0.247405195,-0.241570257,1.058482722
-0.645910054,-0.24972745,0.389957596,0.146868548,0.047536706
2.050042404,0.590699298,-0.741557534,-0.0304999,-0.594411196
1.205514773,1.394727867,0.504589599,0.959541065,1.254887639
0.484840344,-0.353069487,-0.505151969,-0.523478452,-0.835097098
0.031782366,-1.275004385,-2.178716457,-1.928743663,-0.735983348
1.215200257,-1.631240694,-0.517859964,-0.911201222,-0.374695298
0.606122653,1.166213516,-2.028983246,-1.2275113,-1.053540754
0.243833535,0.688063539,0.939879421,0.286601692,0.16644276
-0.031145211,0.566794867,-0.663000847,-0.648855137,1.40534069
-1.400239741,-1.5610696,-0.993213389,-0.946897369,0.555539134
2.477730261,-0.258602004,0.186811872,-0.047249622,-0.281497084
-0.308260937,-0.202206251,-1.203917056,-0.824171695,-0.169062416
0.169186365,-1.869340346,0.76144051,0.656546774,1.338308228
0.186425496,2.29284998,0.302148135,0.430112964,-0.628259254
0.047767047,1.066829542,0.908918518,1.497369643,0.854678866
1.244316912,-1.455640484,0.958077042,0.531887552,-0.934171835
-0.925667437,-0.229737947,0.726889054,-0.100881274,-1.510398172
1.432368373,0.091453474,0.61466962,0.301551564,0.288785041
-0.996485504,-0.408448183,-1.213780746,-0.925868928,0.994531304
-1.062406564,-0.936995066,-0.893523455,-0.896231595,-1.936312271
0.22297259,0.453502439,1.185759006,0.981074826,-0.106008452
-0.80217773,-0.203732291,1.054444482,0.272366752,1.772558574
-0.031084264,-0.957028855,-1.940789406,-1.610145564,-0.141247992
0.290955365,-0.462627365,0.21645102,-0.438964873,0.880016406
1.30810908,-1.422682587,1.085038432,0.905840196,-0.468241225
-0.343475166,0.132584148,-0.226377242,-0.393679508,0.082274622
-0.877368681,1.021902366,-0.950245712,-1.057707995,-0.484370885
0.797425638,-0.490013528,0.795318037,0.736110225,0.09361703
-0.805643606,0.507616781,-0.188327121,0.096753589,0.66894374
1.790919781,-0.638632271,1.014285453,0.645236387,-0.465500057
-0.335847776,-1.283066406,0.037961119,0.036885158,-1.569400558
-1.054258396,1.326842173,0.798059088,0.901381691,0.0456508
-0.389351907,-1.026773912,-0.188891615,0.491176952,0.330356784
-0.777499259,0.124340325,-0.062852187,-0.088952073,-2.477638254
1.297945294,0.20648713,0.925202604,1.135250225,0.637497123
1.268181259,-1.438083364,-0.461453654,-0.865624999,0.221917147
-0.649003034,-0.329812093,1.015997917,1.369636218,0.062833575
0.902296299,0.652025664,-0.642809579,-1.214583658,-1.038678407
1.491942065,1.23097316,1.747651313,1.468147541,-0.177426607
-0.060292092,0.426327089,-0.16453163,-0.420115592,-1.686206672
0.16073465,1.069984998,-0.592602225,-0.047164236,-1.215139207
1.272637531,2.445201877,0.118720209,0.116420752,1.521768101
0.237238609,-0.992544873,-0.005885583,-0.163125611,-0.465669888
-0.031751609,0.33724032,-0.853128862,-0.64448799,-1.760938676
-0.226234398,-0.948927839,0.737794758,0.216798208,0.924670584
-0.894134545,2.218488683,0.556601964,-0.058602381,-0.538027675
0.091083485,0.278023485,-0.900810872,-0.923974779,-0.809165855
-0.922362973,0.699962912,-1.638778282,-1.701239598,-0.834265781
-1.731901948,-0.331490429,-0.423028119,-0.426875002,0.123997048
0.238283988,-0.994448914,1.015298604,0.506565742,0.172467678
-0.023394154,-1.237294206,-0.124678086,0.038060837,-0.025176325
1.779249372,-0.041412716,-0.381115471,0.394527026,-2.397658365
-1.054096652,0.831982852,-0.438525932,-0.498399632,0.852497382
-0.229376215,-0.923573369,-0.137365896,-0.688937362,-0.752902444
0.165185489,1.083491373,-1.629350603,-1.161145659,0.251565601
-0.873753311,0.819125622,-0.967966579,-1.204005615,-0.728228057
1.147792276,0.449256946,1.643757226,1.53694227,0.493933496
-1.029127984,-0.429656758,1.014666852,0.923705368,0.282168473
1.083882841,-0.15540771,0.841681529,0.695593629,0.315632916
0.961248634,2.479335602,0.454821771,0.358284827,-0.23430077
-0.25019131,1.452117178,-1.514671635,-1.829814008,-0.427508241
0.563646286,1.283363444,-0.922400409,-0.271818577,-0.607070163
0.058264729,-0.997403807,0.158430482,0.21158169,-0.05742454
0.922656484,-0.545307613,-0.367461139,-0.846108077,-0.985682178
-2.03736131,0.408255337,0.349100246,0.016127888,-0.995885923
0.570044589,-0.129501918,0.207024677,0.108735258,-0.156894679
-1.022901908,-0.964233961,0.212126316,0.981152199,-0.733203468
-1.389267011,-0.269250071,0.602388317,0.906294272,0.705078079
-1.180699109,-1.195288777,0.10354802,0.104353446,-2.655099231
0.670638077,-0.049124327,1.747928775,2.077249996,-0.6927443
-1.338030192,-0.718124531,-0.85492323,-1.013513401,1.13502566
-1.12745337,0.207830185,-1.66172205,-1.49844143,-0.26075799
