Aether,Duranium,Kyber,Ruinite,Silverstone
0.315621236,0.810852432,-0.062920698,1.662490497,0.564834375
-0.445163306,-1.980244639,-0.069070822,0.511484984,-0.709128435
-0.107715996,0.726742146,-0.268948136,-2.345215484,-0.067262103
1.034447491,0.619332254,0.640491453,-1.289596506,0.49957509
-1.097832541,-0.398180209,-0.600656132,0.329558787,-0.953113512
-0.249236606,-0.358300746,-0.26244974,1.226187916,0.120139954
0.053843485,0.705540569,-0.603982965,-0.872881363,-0.244474736
-0.838355688,-1.473475616,-0.558238646,-0.010483952,-0.595591996
0.238048616,1.872617841,-0.03216394,-1.417119037,0.044092203
0.326505946,0.021505296,0.128684338,-1.48033645,0.437096478
-0.444197595,-0.01761712,-0.459581235,-1.146127639,0.001880081
-0.093410953,-0.976830766,0.326746828,0.337024216,-0.239913523
0.253864493,0.521842706,-0.185932797,-1.330634913,0.195994251
-0.599567426,-0.706300042,-0.432671114,-1.615941728,-1.324118612
1.763010928,0.401193641,1.631480983,0.241107243,1.810783525
0.108556847,0.1215087,0.107928877,0.696757835,-0.216197862
-1.18908571,0.522731886,-1.460849635,-0.525510519,-0.943283954
-0.321915689,-1.192505272,-0.56450257,-0.406978458,-0.41838417
-1.082347267,-0.238965155,-0.940531593,-0.608866061,-0.743269411
-0.674037502,0.644786143,-0.291613305,0.168044318,-0.464927138
-0.800674753,-0.410006359,-0.634863485,-0.361065017,-0.721044541
-1.169280761,3.863282563,-0.736189301,0.941005193,-0.822773747
0.599272742,-2.416323271,0.147041726,-0.751223237,0.457612833
0.350577631,-1.096327385,0.247408887,0.892755141,0.772388929
-0.951185731,2.205570695,-0.658558764,-1.587112669,-0.889507296
-0.308022266,-0.942513452,-0.425476451,-0.050445621,-0.010045873
-1.027403257,0.509733956,-0.707020065,-0.481753178,-1.015579134
1.796351678,0.389041957,1.640702117,1.563051832,1.49117399
-0.609558364,-0.753084191,-0.714049778,-0.166498304,-0.949957061
-0.521492458,0.295034516,-0.594387286,-0.356406599,-0.19552576
-0.156988037,-0.331482326,-0.255735583,-0.496885265,-0.098872487
1.511309783,-2.527039225,1.20589044,1.013452209,1.327778864
-1.499922971,0.650242762,-1.818787908,0.700761866,-1.417145164
-1.389724725,0.442918304,-1.161523774,-0.164359061,-1.60724825
0.587503613,0.443186034,0.851283396,-0.471101921,0.929054239
-1.135491917,-0.765663164,-1.618094223,0.007866918,-0.899807754
-0.587395904,0.474442327,-0.134322722,1.22028921,-0.640193197
0.489203665,-1.23607148,0.51173624,-0.342113188,-0.258162043
0.815932581,-0.593006563,0.943379737,-0.831336427,0.510551602
1.93043938,1.304726503,2.364695873,0.541620515,1.84114618
0.193394064,-0.823650028,0.622581888,0.262960616,-0.155316192
0.341503781,0.639478664,-0.054435928,0.718430311,0.295005283
-0.398012093,-0.071099583,-1.329408563,-0.549550792,-0.10606457
0.13762141,0.340671208,-0.096605105,-1.469500312,0.33887135
-0.23602258,1.304120641,0.463681822,-0.203825884,-0.092507168
-0.297845277,1.823130816,-0.814617442,-0.090756726,0.297421622
-0.439831774,-0.362907462,-0.618268938,0.307870697,-0.711669929
0.029668205,-0.192681166,-0.059212469,-1.635289552,0.017574492
1.010751408,-1.340108839,0.727042712,-0.070822887,1.136829317
1.214724234,-0.489771999,0.566562306,-1.739593112,1.128359537
-1.271242216,1.047086053,-1.023663491,0.339386071,-1.440835871
0.383972774,1.254592137,0.331184849,-1.153691898,0.309327491
2.693454074,0.506993824,2.943746217,1.224739706,2.528662456
-0.407630441,-0.784635394,-1.156008808,-0.321297044,0.208126479
0.293644789,-0.128747372,0.427461974,-0.43356696,-0.176819558
0.01481927,0.135811074,0.063407286,1.049331083,0.10561062
-0.723842785,1.115249933,-0.548829547,1.71202182,-1.581916435
-0.808588274,0.885640594,-0.199056516,-0.36444068,-1.012766724
-2.191348942,-0.342770914,-1.807812316,-1.627247997,-2.53310462
0.934745098,2.129331085,0.651669791,1.093121328,1.324281123
2.287542696,0.98345979,1.839911356,-0.074100571,2.370048617
-0.475314543,0.256568713,-0.509945978,-0.704124544,-0.422717898
-0.272656782,-0.772808159,0.30316115,1.846807118,-0.38104151
0.963295892,-0.452826286,1.258881458,-1.756182838,0.783394198
0.131361132,0.152683179,0.468732986,0.101113711,0.282576232
0.851472618,2.449120294,0.850662828,1.992652918,1.042167045
-1.488308612,0.658049776,-1.183530697,0.710608321,-1.504406479
1.418589284,0.492264117,1.378402515,0.031359224,1.657457
-0.193429627,-0.384097003,-0.144930609,0.429975516,-0.242324375
1.31046395,0.044787137,1.394613844,-0.701177286,1.568262164
0.804204033,1.075020795,1.169715955,-1.029865818,1.037629327
0.717210729,-1.178930608,0.969944417,-0.314708357,0.328503617
-1.399475392,0.011326576,-1.194437585,0.773529068,-1.549706321
2.408177796,-2.605093223,2.485750551,-1.272573662,2.318924922
-0.70259775,0.376069496,-0.796182464,-0.493031506,-0.393641796
1.785308481,1.089448667,2.235344484,-0.550663872,2.215738494
1.152522082,-0.394454175,1.088783742,1.312222169,0.984662839
-0.023814001,-1.044526308,-0.720243702,2.021059543,0.332780615
0.062555822,1.335740021,-0.447403829,0.091094191,-0.215800057
-0.719396762,1.210288513,-0.492436967,0.000405622,-1.020150734
-0.744268742,0.776603729,-0.845439267,0.138483768,-1.192531945
0.567820374,-0.951033632,0.3281786,-0.976874289,0.303566708
-0.959587473,-1.27613269,-1.263735651,0.604316387,-1.18687656
-0.855470789,2.391551757,-0.64972689,0.981604087,-1.128910609
-0.950145746,0.813840524,-1.542475019,1.762364808,-1.114178565
0.031847769,-1.048100978,0.370068759,1.331646697,0.357651789
-2.06172687,3.158694299,-1.923262634,-0.567363663,-2.08430758
0.534207526,-1.854122094,0.379730752,0.620334287,0.721631249
-0.722832672,0.910969625,-1.062369511,-0.450160225,-0.338937877
1.553384468,-0.568911785,1.396332162,-1.978699231,1.62701039
0.032818989,-0.532981404,0.111103114,1.465868465,0.07410466
-0.987243883,-1.198530737,-0.45516292,-0.313061272,-1.775136656
0.336845639,-0.165073842,-0.05819411,-0.087328357,0.702891735
-0.84279182,0.135848606,-0.992730782,-0.095627839,-0.431222979
0.602659304,-0.456280706,0.019710534,-2.372176535,0.108093826
-0.260217164,-1.067896343,-0.198388356,0.3542346,-0.881807276
-0.187147757,0.611912993,-0.252198536,-0.543909328,-0.132065501
-0.535172792,-1.281319918,-0.801795527,-0.948772844,-0.528951724
0.270868026,-1.436300187,0.179380478,0.297434176,-0.122854405
0.4723371,1.908961112,0.047597331,0.844824138,0.434166525
