Aether,Duranium,Kyber,Ruinite,Silverstone
0.742819767,-0.885907466,-0.4558112,-1.491537222,-1.338518751
-1.099823373,0.563410716,-0.128023186,-0.587722862,-0.768269689
-0.807503389,0.391051045,-0.886238625,-0.481192884,-0.672968823
-0.828873403,-0.751195156,-0.973392737,-1.052750813,-0.585037552
-0.790274832,-0.369270621,0.780096896,2.456449585,1.972700003
-1.85908079,-0.998745864,1.983518523,0.03238891,-0.35070605
-0.099270384,-1.392259569,1.648972099,-0.869016956,-0.161170097
0.545763105,0.812045701,0.300201759,2.796418998,2.895257601
1.395882242,-0.743524948,0.380525315,2.22191227,2.677607405
0.019052047,0.183938698,-0.461809536,0.557033734,0.236180182
-1.049310479,0.362565235,-0.096021875,-0.181870635,0.168080889
-0.008948128,1.065641825,-0.005858237,0.527231073,0.232327337
-0.598186214,0.484979056,1.696437795,0.767173377,0.12890431
0.964292593,-2.021024568,1.187105692,2.314605657,2.273564839
-1.14612395,1.020861633,-0.475394639,0.418708397,-0.19304086
1.785623354,1.161624941,-0.175411432,-1.591715776,-1.371632737
-1.513943532,1.530998136,-0.469088794,-1.770377843,-1.775035712
0.462295388,-1.701779558,1.452472167,-1.075560132,-1.123961965
-1.996814601,-0.220094507,1.957813269,1.388458229,1.856591958
1.347996957,-0.726567693,-0.853318098,-0.150891491,-0.086722342
0.589176906,-0.813707589,0.203458243,-0.413851121,-0.374063424
-0.451721796,0.844429805,0.799926871,0.170970705,0.197098661
0.098660834,2.196897807,-0.197011111,0.204954439,-0.060210154
0.888573806,0.073613975,0.511616201,1.90107957,1.493468841
-1.339805492,-1.222853718,-0.296786742,-1.119301737,-1.129713558
0.777067436,-0.040954368,0.496673039,0.339696556,0.509184909
0.515115138,1.422550712,0.286857783,-0.444700219,-0.51881739
-0.586457737,-0.317535002,1.013569671,-0.425983224,-0.216059663
-0.202673108,-1.099092036,0.621116072,0.397751489,0.179218624
-0.346236891,0.086750285,-0.025399547,-1.104110139,-1.363353328
1.738051709,-0.198195327,2.179877815,0.637077719,1.125873202
0.044619216,1.491870891,0.059047888,-0.328098765,-0.698479837
0.386806353,-0.288392434,1.033983894,-0.291413015,-0.536390967
0.172546598,-0.856223854,-0.147582159,0.744299826,0.542588563
-0.831784598,0.697296803,0.104206885,0.860350679,0.607913262
-0.057610861,-1.328616803,0.19431271,-0.209449075,0.270290183
0.577802719,-0.033150577,-0.52306423,-0.31964656,-0.337076345
-0.796114971,-0.098966251,0.881409484,0.95636635,0.636367954
-1.474656507,-1.205547965,-1.053403433,-0.291887117,-0.489698791
-0.47991295,-0.685212608,0.675398833,-0.58784211,-0.943481782
-0.33990081,0.305006216,0.466167547,0.376717589,-0.344429203
-1.312021217,1.377830687,0.728839912,-0.987719249,-0.986627611
