Aether,Duranium,Kyber,Ruinite,Silverstone
1.391933035,-1.252164423,1.422435609,1.875226245,-0.061449311
0.14642162,1.950776977,-0.360059463,-0.005985916,-0.555056251
-0.340593365,1.109781954,-0.361680563,-0.486060073,0.419241955
0.666909483,0.517317572,1.220168202,1.102015667,1.257741173
-1.962711293,2.172900785,-2.008653105,-1.847265372,-1.575705251
-0.465684335,1.327527907,0.139753735,0.063351522,0.07847209
0.063242637,0.227643809,-0.455354417,-0.368670726,-0.776157282
-0.735754693,-0.111573956,-0.73233622,-1.047362501,0.564766913
0.685127731,0.231509953,0.558246281,0.853515653,-1.108486846
-0.331533087,2.197092404,-0.595837411,-0.841506032,0.670910204
-0.070145055,-1.288483482,-1.136347952,-0.39329396,-1.169545707
0.821496887,-0.463027778,0.562005985,0.944397482,0.611517718
1.930615785,0.752715017,1.64563278,2.032881329,-1.002901612
0.241249609,-1.138928001,0.4613674,0.590181025,0.506270211
1.023580768,-0.830130544,0.623721959,0.789074972,1.00097393
0.828381508,-0.129810563,1.006517276,0.788560494,-0.443140535
-1.287009889,-0.054417253,-0.860605886,-0.825959449,-0.068817266
0.74238434,-1.543519732,0.820458385,1.108045395,0.509140296
-0.130111956,-1.542997199,-0.236697429,-0.171853232,0.593974442
-0.267371493,-1.954552599,-0.729689689,-0.910307516,1.728354289
-0.213356443,0.793690156,0.173125301,-0.275000453,-0.085704159
1.005560754,0.351729529,1.274214291,1.219700921,-2.205702456
0.371568454,-1.936814622,0.605588856,0.519297733,-1.222372525
-1.149812105,0.779819768,-1.159219167,-0.829634491,-0.306978151
0.351177488,0.940339483,-0.031711005,-0.145685401,1.150663358
0.893495118,3.085289931,0.007717163,0.229583811,-0.500004542
0.015363777,0.586792446,-0.019944936,-0.078356268,0.00903421
0.0858679,-1.24786588,0.451693064,0.412908918,-1.139613847
0.507169677,-0.088591709,0.065578265,0.268543895,-0.398185737
-0.072654449,-0.308798025,0.425128012,-0.1603983,1.816789023
-0.082678732,-0.163841072,-0.28083609,0.014344181,1.141938849
1.707298984,0.014783997,0.89152489,1.463578186,0.243287579
0.683975789,-0.355021626,1.026774606,0.94353901,2.154487793
-0.65604132,-0.17315316,-0.777293159,-0.640243282,0.401604048
-0.362338863,0.839307303,-0.142943652,-0.164351868,0.573065245
