Aether,Duranium,Kyber,Ruinite,Silverstone
-0.411681827,-0.968054807,0.328724572,-0.865195254,-0.361515029
-0.736401932,-0.860480659,1.359863453,1.096674206,1.46531087
0.880765917,1.156922813,-0.626575836,-0.63482432,-0.783826183
-1.05720884,-0.612284044,-0.628533258,-0.117588158,-0.6351796
0.182487606,-0.18197229,1.261220737,0.970679397,1.490613003
-1.06723147,1.470618157,-0.256989586,-0.993729342,-1.282543008
2.156292531,1.628793432,1.092009784,0.426333109,0.821383222
-1.596610492,-0.000425893,0.320462954,0.043939233,0.204442359
0.366037741,0.38278713,-1.294802008,-1.284418989,-1.300206657
-0.465001816,0.52346313,1.661870628,1.868709877,1.777182819
0.050092969,1.158770979,0.547604824,1.132010589,0.707892291
0.035965497,-1.533064051,-0.569197175,-0.931045906,-0.862669447
0.6044782,-0.709541947,0.669990948,0.205978768,0.474970072
0.649196656,-1.038802468,0.633747768,0.268530086,0.554551785
0.242002617,-1.046692762,1.120659032,1.368573886,1.211487281
-0.033577612,-1.941852041,0.482906755,1.0174115,0.814167083
2.378204716,-0.198765716,-0.021337896,0.650803526,0.54326032
-1.121650473,-1.193467957,0.592071644,0.496680665,0.627316377
-0.385206728,0.776063136,-1.643533062,-1.322523559,-1.749424939
0.28407635,-1.115381217,-0.845794881,-0.945980624,-1.233802609
-0.960380615,0.350229149,-1.894197475,-2.009278326,-2.201170732
0.605303606,0.560826124,-2.145042389,-1.571898284,-1.733741627
0.38090296,-0.530706959,-0.435700882,-0.124814742,-0.924826156
-0.924059883,-0.671022299,-1.749836373,-1.706059752,-1.229914594
-1.125009016,0.283809639,-0.068167882,0.418044461,0.127970626
-0.348160725,1.04680239,0.217918893,0.544484279,0.538668592
-1.260514933,-0.554121253,-0.084047852,-0.238037894,-0.441290787
0.037100265,-0.937671159,0.05052082,0.17482991,-0.070773065
-0.417843463,-0.095404952,-0.984960227,-1.255415631,-1.032893574
0.581262889,-0.040039524,0.69170227,1.172485635,0.793368411
0.398096955,-0.3472796,-1.289970036,-0.726384298,-0.977849668
-0.488633963,-0.167468457,0.18518175,0.261056126,0.587580729
1.508329011,-0.485611357,-0.190076916,0.043392864,0.170345701
0.388121396,-0.7484152,-0.676430001,-0.401851349,-0.484296188
-1.423222302,-0.316358753,0.30196416,0.376635883,0.407879778
0.979374145,0.339448876,-1.474357073,-1.123487715,-1.185180254
-0.685463084,0.692386446,-0.779956622,-0.885123906,-0.980898499
-1.25740829,0.215584201,-1.251883113,-1.035006825,-1.43262071
-0.855823256,0.594139145,-0.079499124,-0.010100705,0.116445117
0.480176134,1.12218294,-1.838170904,-1.973676713,-1.944221665
0.661499218,-0.109188621,-0.680211911,-0.652793227,-0.811758921
-0.195420349,-0.141774709,0.346989684,0.762318448,0.805550183
1.370149821,0.220244067,-0.426905584,0.045859489,-0.03097021
0.515352224,0.312372952,0.273979928,0.143347902,0.794808555
1.258907826,-0.642803209,0.46373169,0.159892791,0.105364246
-1.02539227,-0.040155621,0.232701545,0.112365709,0.233758818
-1.101182921,-0.342941338,-2.232129329,-2.616080325,-2.181220128
-2.264109442,1.138368981,0.13424197,0.425235366,-0.272203825
-1.796611427,-0.441862149,-1.144834117,-0.986559523,-1.336748923
-0.750578124,-0.257686028,0.167132343,1.196519186,0.687153717
-0.87236766,-0.005851079,0.21346147,0.404154221,0.166312341
-0.916138774,-2.278695011,-0.152494211,0.345678212,0.026782397
2.673829375,-0.655225166,-0.495954267,-0.68573249,-0.233546532
0.277429298,-0.827038843,-0.779026414,-0.401747969,-0.486542633
-0.658109042,-0.591139081,-1.135562583,-0.66431048,-1.121582345
0.462618142,-0.561707445,-0.549048159,-0.81666383,-1.083112039
-0.774775472,0.074454127,-1.028591601,-0.123608606,-0.295973035
-0.385245426,-1.644612104,-1.718850477,-1.710790865,-1.778149386
-0.207586037,-1.74552105,0.540911318,-0.11302265,0.2334577
-0.838271611,-0.343142792,-0.031888226,-0.411083223,-0.647602256
0.125799654,-1.493960008,-0.853077866,-1.669750979,-1.183559054
-2.952255547,0.345377612,0.901191943,0.772451401,1.185216486
0.123816707,1.732311442,-1.093637675,-0.922136761,-0.976674642
0.827886506,-0.591017261,0.837537138,1.151418259,0.854387461
-1.52043796,-0.742816004,1.454900426,0.929121387,0.97067244
0.110467757,0.173635198,-0.815895949,-0.410685116,-0.503442119
0.203227525,-1.382350914,0.251429031,0.889750379,0.2729541
1.216673439,-0.47641961,0.768256168,0.916618506,0.978289917
0.174650617,-0.483448389,0.57844898,0.454331882,0.181762939
0.67628465,0.135032865,0.22936191,-0.019996262,0.567664317
-0.315594923,-0.247050386,0.282781602,0.032638044,-0.039961858
