Aether,Duranium,Kyber,Ruinite,Silverstone
0.799973382,-0.470358303,-1.267313,-0.72449165,-0.64264743
-0.779562055,-0.093367464,0.65658262,0.942680009,1.415300543
0.028596026,-1.319935014,1.595989554,1.337372166,0.984286866
0.264966997,-1.181304746,0.322681544,0.537557104,0.337149126
0.690101957,-1.916048405,-0.659312052,-0.408154246,-0.222803383
1.161617092,-0.458569159,0.099301195,-0.33627647,-0.637098093
-0.420285722,1.666272576,-0.110626591,-0.511730724,-0.793381191
0.198137555,-1.689379775,-0.642111418,-1.157287628,-1.217221186
-0.3942966,1.359402131,-0.639292862,-0.868612595,-0.761995334
1.455862631,-1.473943214,-0.849219919,-1.042376465,-0.413406141
-0.322773304,-0.299885762,0.233785392,0.702060522,0.660081434
-1.369015792,2.494515287,0.195041508,0.314101303,0.298502197
-1.933167135,-1.348916399,-2.165842564,-2.083475681,-2.065916757
0.179493525,-0.311414926,0.52171194,-0.259313856,-0.29706958
-1.131842858,-0.687700564,0.725880798,1.349811337,1.195220429
-1.29072489,-0.068959344,1.100202105,1.256004871,1.200768763
-1.020389601,1.185944121,1.357960936,0.879194312,0.704827372
0.500192159,-0.364489529,1.368230426,1.421701286,1.084821235
-1.746519954,1.618047193,-0.832120024,-0.871504285,-1.163669703
-0.580425385,2.821860845,0.367913625,0.255708251,-0.05557992
0.769676978,1.533393375,0.611784555,0.512627322,0.623328677
0.597537672,-1.12404704,-0.044347087,-0.223033771,-0.222087787
-0.957726695,0.57531821,1.715442821,1.825999065,2.095714524
-0.232820925,-0.695338531,0.487729128,0.720840208,0.555570659
-0.431504975,2.032294861,1.490341815,1.312197169,0.948017396
-1.800297167,2.027036162,-0.690334761,-0.314799254,-0.274044563
0.911123143,-0.543678985,-1.3770476,-1.283525011,-0.791113235
0.723817339,-0.017356148,-1.612368455,-1.172511742,-1.085211514
-0.048467696,0.4489732,0.257950033,-0.124627579,-0.163649101
1.931353919,-0.563933,-0.122692966,-0.289389629,-0.366797367
-0.407405356,-0.558654876,-0.552474011,-0.601511187,-0.830795229
-0.017884519,-1.313384173,-0.630727615,-0.48303261,-0.557065191
0.720937981,0.633961282,0.620979581,0.395940409,0.356194619
-1.821917275,0.648144221,1.025450912,1.638422096,2.118313176
1.560711618,-0.509124139,0.220144386,0.454907373,0.638847927
-0.598861276,0.165189558,0.772171517,0.36937773,0.120591639
-1.471640514,0.439512216,1.330193434,1.149453866,1.266712398
0.6206745,-0.352242219,-1.57962678,-0.917114533,-0.828665708
-0.178575777,-1.791791353,1.587357424,1.8782517,1.94709952
-0.855040557,1.326831404,2.208515255,1.80099512,2.079763713
