,Harbenite,Atium,Eridium,Arsonium,Scrith
0,-0.902102310745055,-0.6077384083785422,-0.5481259306345695,0.15525052367208236,-0.5293694078811162
1,-1.0395450624061073,-2.1857063101120904,-1.1402464093925375,-0.6899851433913605,-0.6429542287670573
2,0.33703643808288436,1.141922146601412,-0.4620437970957287,0.7073801367726646,-0.031127999901042702
3,0.5616635824622056,1.6650562653409708,1.0801328723531274,-1.2978515478884485,0.8043687965537076
4,0.4498545262044132,0.3009527875636626,0.685668152035485,0.3931712635309489,0.8929993977256021
5,1.2531010159361973,-0.23992133138162086,1.0091924372782208,0.38806612684148667,1.0725211300257682
6,1.0625706241604034,-0.4854713520429198,1.406001691421002,2.0035058079555217,1.2525876452100457
7,0.37933314770646614,1.0294278980064715,0.5068221527761829,0.05090463304077298,0.7463573175823991
8,0.3903581411994936,0.3468673106166757,0.672022413117841,-1.0819416714214332,0.2875653114820696
9,0.29921784979852145,0.7485674992488587,0.4951548174771017,-0.9881258033157736,0.5469550930160586
10,0.3565636673601805,0.4680005923504696,0.7034064818712001,1.729275885235553,0.8563887417229853
11,1.9793609230764357,0.837657526771737,1.8445062747072396,-1.8537018665501719,1.658788254779269
12,-0.6015753295609148,-0.9738068512651903,-0.04396491527072327,-0.06188180479817103,-0.4443295139293617
13,1.556966964047719,-0.04225585687955278,1.0434053883283516,0.7149947616249167,1.229986958625396
14,-0.5782308266645474,-2.000553678244185,-1.0239647452197116,-1.6099791441218791,-0.7474225163865366
15,0.1416021051516487,0.9737691263477432,0.6322825486452359,0.4294243822025864,0.1506629838754257
16,-0.468482239283779,1.1807014274652765,-0.5616091873242232,1.0870341192395114,-0.7431778145032742
17,-1.3360328219507567,0.7008367078645836,-0.2979055476411693,0.09580071094044057,-0.6313909708534776
18,-0.9836901562296565,1.3267871438655874,0.14443709543089706,-0.018506271917513938,-0.3501188961412013
19,1.1597897834982671,0.6970611920710494,0.7865683218188365,-1.8589195898511004,1.2414680307187913
20,-1.6512652139822583,-1.9650354327906214,-1.253706633362418,-1.2649492522628416,-1.5592928721078818
21,-0.15685996147805073,-0.6287451020889008,0.27051613189046775,-0.42427864107747126,0.4512999599385754
22,-1.4525046207128476,0.41219351212927113,-0.8716678565471796,-1.1942326798023082,-1.272124444413892
23,0.6371568194759246,-0.41985642225394426,0.2830038208961702,-1.1202004888595392,0.5565233197306183
24,-1.5217597603440733,0.5048877586296694,-1.7761551430301794,-1.429864412155572,-1.773812281902997
25,-0.11532122521078224,1.3112137051152788,-0.10901293992077873,1.6687939005681618,0.03387706328636436
26,0.993431101296009,-1.1990325633332668,0.938032649316508,-0.6235287599043596,0.8323372987598123
27,-0.17278565652138775,1.4180377708566225,0.08745872505844893,0.9485679895273688,-0.32230309133476287
28,-1.44936007066876,0.24707668870762145,-1.3617676367276006,-0.10586064826961696,-1.7982267959529172
29,1.5137258418530428,0.3443942934737354,1.6742712544202016,-0.5900458482375706,1.9967381612805233
30,0.2447957307880191,0.7440669871777627,0.1868461815136189,3.17019472803439,0.43344843755931906
31,-0.7856676737470044,0.357006409513205,-0.5812217029881293,-1.6794140974907585,-0.8535667263106728
32,0.018634393966531042,0.6881640154308839,-0.33079126264713493,-0.4953686033659089,-0.15453060471505775
33,0.04186367304237683,0.15933970349310203,-0.2612118855836202,0.34181192056467147,-0.20014841393342866
34,0.260013913195996,0.5827636861848622,0.7124085619942244,-1.7236828262861572,0.24479187470758595
35,-0.5389632132381097,-0.145525124300152,0.5254107781831817,0.15605841672734933,0.3861970080459931
36,-0.7327850433864221,0.8207031148583235,-0.7863942005328134,-1.6369633904753973,-0.7045855169646381
37,1.5584818999157732,-1.0181200965058397,1.2181680345522516,0.07537439468020314,1.459688318859139
38,-1.0564360015417276,0.8476663705175258,-1.3144486090577712,-1.5012377160564594,-1.4145785545814902
39,-3.249430039852634,-0.4305355168461525,-2.8869944934029497,-0.5646726211648054,-3.0810112661753783
40,1.810334602955668,-0.8389808716745695,2.03645001949058,-0.7186113632809266,1.6406949632368633
41,-0.3225631724513117,0.1642639138942201,-0.1574532241607973,0.5046687892774887,-0.2989481997848668
42,0.3885871100008567,0.277462731159931,0.7870358564344213,0.8418192312061661,0.6627476837301771
43,-0.416714872447669,-1.4116534462072354,-0.19514837276275265,0.7537899290609789,-0.07742698319074082
44,-0.6161129810160993,-1.160420494956237,-1.0634510201996046,0.8623444251860662,-0.6033504192554338
45,0.5268176388071791,0.22041597384084075,1.1189354519421815,0.24076601319622432,0.6842224436256034
46,-0.7119739544630822,-0.035389274420865105,-0.3896525358779873,0.640821133926719,-0.29508682657185376
47,1.1481151384927584,0.19704175655728254,0.6748979893000753,-0.15951051790241014,0.7033959040738429
48,0.276151602944723,1.6155894480215787,-0.4108674305067749,-0.6953729764514415,0.2919900301587625
49,1.1986419785460576,1.9229879817924276,0.7722881168115941,0.6344473805083585,1.0265538031052612
50,-0.5367387555850605,-1.0601459207345538,-0.08654416971584705,0.17775630857439306,-0.3731399645650909
51,1.3236668245508412,-0.9200604191537604,0.6565399355528752,-1.017496779678635,0.6391713301087303
52,0.9889469344431062,-0.07797112362104643,1.033459180319226,1.1091825432251603,0.998435310766171
53,0.05358767518745837,0.321595525791085,-0.3055532627766845,2.3463230365226475,-0.12507973179397133
54,0.8480745254084996,0.2093849894470965,1.2353455432864267,-1.2480918513383825,1.2867733709291862
55,1.5912774246821089,-0.7667311757182154,1.650261077909352,1.2298468420705615,1.5592303710953415
56,0.00038113437090055104,0.8568958578570531,0.31931076586941814,-0.5356134761239458,-0.12506062340079158
57,-0.8724109844984664,1.3470350777186944,-0.7849113684319297,0.8550228057364659,-0.8139269461213549
58,0.448388539411941,-0.4276841586440157,0.6163573061450311,0.04490736420284674,0.4357969498286221
59,-2.2752771075835847,2.5582028566198134,-1.2780265545114715,-2.2883706659734115,-1.7834192510340552
60,-0.5870072085876595,0.9560792447055587,0.3165631200718859,-1.1563694713017807,-0.28742710778810426
61,0.5887661877688938,0.2047121596581056,0.8237546762093609,1.531080287534436,0.9961207358872204
62,-1.1579543358130482,0.04736042220345658,-0.8829944040298239,-0.9486055966488822,-0.5499604804113499
63,-0.04910667707396161,1.719528105256705,0.051672030418899395,1.091318491404449,-0.25063976780369496
64,-0.21158596028947954,0.11484073965895689,-0.3050678958480431,-0.0447298870327408,-0.8435122118857776
65,0.8745813372298046,-1.6637099179618273,-0.12705747338495296,1.8321235327313483,0.1862815456448632
66,-0.5128781442171333,-0.11782778606014926,-0.27522857341707363,1.4725097897529296,-0.669789375887421
67,-2.362290366375264,-1.4276034624898917,-1.7289881720466849,0.2933450439608744,-2.1172017021331406
68,-0.09598736445433825,1.4560285743006318,-0.20294060806818234,-1.2285031293915374,-0.2597395051815388
69,0.38249192085702227,0.1971029451459443,1.0837395233331995,0.5969006478208096,0.37662258632768764
70,0.9354593171453244,-1.3274458625190404,0.3534197354788297,-1.031276809379478,0.3491658377050463
71,-0.45391380135915077,-1.5281477788686442,-0.33380217911413196,0.8685124412362734,-0.2606971981605174
72,-0.009625244825848762,-2.0977539996978156,-0.6828873991121875,0.8598512335076742,-0.3058253063987324
73,-1.1918685383311063,-0.004035942064878272,-0.8923293947281197,-0.42882093154837353,-1.608876630239902
74,0.2033221664182005,-0.4836584241596411,0.08674464885185634,-0.5383041065602158,0.42302256064683486
75,0.1281211555423063,-1.4435180554024096,0.11853137598964031,-0.3105950054923015,0.4115543060882728
76,-0.6120781382200878,-1.556792551338213,-1.0833270900197105,0.16214580878587617,-1.1465212035974528
77,-0.3457069648619807,0.3403923133994509,0.42349052553099487,-1.119878996924042,0.2758611168333352
78,1.042872004822398,0.4913275017973333,0.581442842421931,-0.3216874785070562,0.637335429925554
79,-0.8256176011910596,-0.2696959580139014,-0.42359298650174854,0.9840944565296084,-0.5677497915143216
80,-2.130286094867803,1.2274180040823521,-2.43139517224989,0.397709295828705,-2.1730639768966253
81,0.20447354271510934,1.040938154001321,-0.5492512249346262,-0.21013242057274298,-0.0696931706613646
82,0.012478197601532267,1.977796646814471,0.17569117913450608,0.29002893400505064,-0.004305375193513707
83,-2.6270839662678487,-2.082023630345623,-2.4157376964780917,-1.1760571347521371,-2.4153784508949685
84,-0.37694032959509216,-0.4413191408150237,-0.4652969367227916,-1.2670080492834366,-0.5545072387645111
85,-0.26763563019946357,0.1842094212122354,-0.5920004384517604,0.18472639991634454,-0.6255520136514477
