,Duodecimates,Berynium,Chelonium,Rebellium,Naqahdah
0,-0.5948394177136737,-0.6214208279131939,-0.042745679546116265,1.730816524736886,-0.07425704269773659
1,-0.4725861387607544,0.3468575438586711,0.24247480386255255,2.679226655315954,0.6608060497985424
2,1.252406826166752,0.9383297819553158,1.2200678993570508,0.20503113263910253,1.021652652878004
3,1.1942930352341483,0.3825871374855526,0.35123789698112506,0.22007179685845152,0.18401763237267155
4,-0.44950592183895954,1.0488608734978544,0.7858982577321785,-0.04784227049668691,0.8082616793855866
5,-1.3989966623663832,-1.1324215581829626,-0.9216887278244699,0.06136522317146895,-1.2531217292281014
6,0.6692343328293878,0.12056769031397715,-0.33234217345648714,0.5299342251387752,-0.1057913334458767
7,1.4104125554518063,-0.12769901532609532,0.3104526840912724,-0.34917377925109705,0.47418586958162245
8,-0.8950262480573973,0.1943031909458035,0.19724087844959465,-1.2549817623989301,0.08288355574922118
9,0.5466120045391503,1.3982344936991686,0.6314197267190259,1.3417483829069312,1.532394618973541
10,-1.3813845953739727,1.389080061563127,0.9971602904296604,-0.4750386789549587,0.7360055436814885
11,-0.22660890872210865,-2.181958137216014,-1.2253636422372296,-0.29867833694702145,-1.7896710544249574
12,-0.71958390644153,2.7511819806182416,3.0781982528883955,0.4968085215362987,2.902288179280869
13,0.44716856442503655,-0.3800283919145001,-0.4859674186068403,0.2166785821567294,-0.39862349991984897
14,0.7109128182658369,-0.27015117249088494,0.14752717029312784,-1.5240618525414789,0.483195320326485
15,-1.1815130775778624,-0.7860674153610402,-0.29114063418965136,-1.1675117391953538,-0.7341114879148283
16,0.11354069675591306,-1.1040521788939537,-1.0463105430895046,0.3013200927052446,-1.3807701299846669
17,1.39630156854173,-1.1764000647437283,-1.113703877573375,-1.2266647794545293,-0.8515818231011976
18,1.535306956907701,-0.2522014037488326,-0.6393328814081436,0.6988119021484243,-0.9852580297011592
19,1.3173485260355977,-1.0936699938545567,-0.885879218306521,-1.2243182544162354,-1.062792357298801
20,1.5278284775500874,0.06757416603130702,-0.6753333269540089,-1.308476451605785,-0.35693825760573045
21,0.18130347759412088,-1.0544304840419967,-0.7520877794911711,1.6253195168915573,-0.6971519967399639
22,-0.7259371779637126,-1.0474778808915675,-0.968260664382794,-0.9526175039080566,-1.4387965277417782
23,1.7724736257353644,0.6874037471858676,0.2694252301960194,1.2176170729073188,0.5000769410300845
24,-0.06150108225924786,0.187415095974386,0.2903259238280942,-0.4498941372889013,0.014202004568979604
25,0.7143368544210695,1.4504187887099789,1.2033281052101867,0.07618563128240011,1.146107161048668
26,1.436521129777012,-0.3471331195979305,-0.39332253098109415,0.38821726823405317,-0.3112600140920291
27,-0.2308852734541179,-0.41577471914613384,-0.46562958899617485,-0.7613081232656089,-0.39654501185014773
28,-0.7571779981921405,1.7179539426418828,1.8608159377342173,-0.4970394753518968,1.8595920851775052
29,0.8585313816305077,0.6347120835789936,0.7598995485177839,-1.152980397194523,0.9886559387489697
30,0.5976784565066522,-0.04533213445542463,-0.20893095751016375,0.9746101883174638,-0.01613500645732311
31,0.6133936268819943,-1.184234767026708,-1.778663410887849,0.960367137219582,-1.3370680417917846
32,1.638243272695299,-0.9801652556099273,-0.4723597275880349,-0.29006059926983874,-0.7976810302924233
33,-1.35418410854342,-0.9573240736836923,-0.9021173229027364,1.202196524944404,-0.9821825321696427
34,-1.4821183549332544,-1.1005004101503029,-0.9087894094364795,-0.7699040161854243,-0.7569974919375294
35,-1.0766508327935376,1.1177941143885815,1.1740393425120441,1.03520187274791,1.2724203142075519
36,-1.3584559237921028,-1.2818968837735085,-1.2860449218003975,-0.8010160340219847,-1.2549833582590317
37,-0.3012321258074897,0.8173359617000118,0.3842509403257316,0.9545818009712508,1.0468643748145927
38,0.9191513865444964,-1.2013894373950533,-0.44975772346817644,0.21296619977704087,-0.6559380595246165
39,0.10362707666891456,0.9376299726088684,1.4829664485820757,0.10219685200779058,0.8979057986259419
40,0.3043566474498807,-2.328946040600472,-2.355116476758614,-1.4516576999504411,-2.4819951135292944
41,0.6564204292260452,0.14094207396169312,-0.12379363734933113,-0.5025900237115553,0.16053681463045538
42,0.3104359892463896,-1.0433794595843018,-0.7317389461006732,1.305009386881922,-0.7245467742860239
43,1.1606658734707964,0.7403180620818379,0.7683290697664154,0.14282106661331617,1.1547228052180176
44,-0.6782890358556103,-2.013198868893222,-2.380014995008809,-0.614283426207894,-2.45475576919534
45,-0.824972294056333,0.2028571052284045,0.5485953493240411,-0.6312400153881904,0.29243213929801454
46,0.024725703661584983,-0.8851377342476735,-0.9057975181369902,-1.1165301756404158,-1.1047222389118527
47,0.4410700643421676,-0.5803368481603487,-1.4610003482739538,0.06694515238530943,-1.2456938584400628
48,-0.9537009829715817,-0.6311365597684072,-0.5742308128863859,0.9495316736542201,-0.35415836842079185
49,0.2781472398287006,-2.2167258790494824,-1.5845422275286534,-0.03990581834536559,-1.933057509590494
50,-0.4972575456725009,2.129798519610376,1.8230239617476982,0.8050283097250911,2.0040915783456335
51,0.5072757195324734,2.3970023758265495,2.4384207082704386,0.3362876276414062,2.3674323977574874
52,-1.2029051728094433,0.40433432322094975,0.7088451985625496,0.08181801450585059,0.27122766001597487
53,0.9040598823192857,-1.361147340375748,-0.42435393145624484,-1.895715491461676,-0.7739049021343225
54,0.80862365769007,0.0603234720279373,-0.4459548111622042,-1.0501035040390043,0.24202296790390831
55,-0.2688624934505904,0.3586269055271029,0.9655372652382904,0.13913337023494796,0.6029389036996525
56,1.6128834339450204,1.534376308940496,1.2299344479354914,-0.7692473612827553,1.259070696915873
57,0.060509405861338204,0.12016822557585732,0.41535495068222195,-0.7682641863082844,0.5274552937424825
58,-0.5300374478918793,0.6531460259138293,0.1636916834632905,0.9997808602924354,0.4596223004208979
59,-0.3612069818393659,0.8708025325051896,0.4838917091173627,-0.5275334361116711,0.9743606544335768
60,-0.2941456677936143,-1.253858341551289,-1.548924226306971,-0.4990274505563723,-1.2946362179995312
61,-0.1963949402400992,-0.5760540125950263,-0.3558166564016388,-0.22533301194388328,-0.7815048373100809
62,-0.00625528601954561,1.4821838553672213,0.8383179094376172,0.7234058475558859,1.3362641588796094
63,-0.2869246307248132,1.7999912579039894,1.427341699305674,0.42969881662635356,1.766334278239186
64,-0.23927255584422016,-0.25784939582413985,-0.6206962563657056,-0.24429970994401012,-0.724583935037484
65,-0.4641322665359627,0.2159978417401655,0.7504682560343211,1.9983800768192226,0.6703019814605374
66,3.2484495210069633,0.23470094326966492,0.6458891413360437,-0.6502577276127562,0.5376625543149423
67,0.36261776161045334,1.1087980228696177,1.0120866455588242,-0.3194204348423919,0.9453715468994939
68,0.2384520686477963,0.5364578497271301,0.3288216579865802,-0.06819308886108938,0.7995531697504545
69,-1.635131298391648,0.22482071709094742,0.1895698547352154,-0.186481222308378,0.10473047237584353
70,0.8451836422184754,-0.7476043434515088,-0.841812210211978,0.9316354146301798,-1.0031598328460007
71,-1.7821793955942338,1.9984408875133362,3.6458595351582606,0.8876449136621255,2.619911058446623
72,-0.9118727073800293,0.8027957928677931,1.2179064513210764,0.16772390910245866,1.1415475432249695
73,1.570037360568049,-0.09354910518222649,-0.39947164380549827,0.8242851207381343,-0.4461270297864258
74,0.15621447981971218,-0.21308187528677466,0.20006893813925333,0.21812500320410874,-0.17191246942267546
75,0.3148655348567188,0.12058632535272752,0.3251698637457748,1.2422389550873085,0.5152188692648869
76,0.8908110412946894,-0.07164088827212169,0.3876358349907631,-1.350505098555899,0.6219295388312899
77,-0.8485184235540376,-0.8557671365689051,-1.127470294956938,-0.6148202076052105,-0.9619188742140062
78,2.492837208416849,0.27874328131765824,0.2968493290895937,0.5326291455667977,0.4221373463195835
79,0.2882009210905119,1.1919852425430875,1.0904759176727843,-1.3798655232683157,0.9123582226613117
80,-0.2433353843028971,1.3352244370010857,1.1884828259849773,-0.41180774163079586,1.2540033539436826
81,0.9162879787089294,-0.9950119944759939,-0.5525766359770814,-2.508403271960239,-0.7930303747635552
82,1.4688399082420804,0.5579227994841329,0.7124014150632983,0.9574683729389251,1.1519147724282917
83,-0.35614184874435384,-0.43551631964726095,-0.3525228456958568,-0.3162710865960668,-0.5606870634823484
84,1.145411392400077,-0.9135288996785434,-1.224864602642914,1.8214116298583882,-1.1265609689817404
85,0.3600060324954046,0.1992026094172888,0.09935441163756265,0.43340845485321694,0.09606139718821273
86,-0.12869508554559966,0.714672802011148,1.0378041040911812,0.33357549385328217,0.43733140831749767
87,-0.2933969991400767,0.7454367986019972,0.487233940269006,-0.6042786045507783,0.5802879397765788
88,-0.15676117342921497,0.5089453447571853,0.3551539999674534,0.20092020972514843,0.8043985856175633
89,-0.3829446246894623,1.3587030620070613,1.4930755040271042,-0.5516511937343239,1.7217926519510676
90,-1.6982134901128874,-0.9884791789683925,-0.43580814698430526,-1.1698803928969168,-0.6768744383941043
91,-1.106963755113087,-0.0006622134672244125,0.24262928762689973,-0.72839341392335,-0.09750841273775837
92,0.6094093800578485,2.4163580563831326,2.709945610317557,0.1386526003446741,2.49847927790767
93,-2.766990964129871,0.5796405210301006,0.2658881352549821,1.928193407211745,0.3496923826164371
94,0.8472682259781712,0.24181967689616166,0.009809324013577592,0.2078356748101781,0.4878457445414621
95,-1.9955283993690465,-0.060810410817328915,0.400057305577293,-0.5675350829677023,-0.08420638285855046
96,0.96156368032505,0.483315538769594,1.007504415693133,0.19032950247873606,0.5681902729620932
97,0.1574788353030336,0.7065800448023004,0.059879219257387845,-0.40328500903566755,0.2660398987980147
98,1.3872028897353514,1.592912217810236,2.1451926777454884,1.4279116633381024,2.0466585846855794
99,0.6201511496380561,-0.13826502743759217,-0.3116210243619925,1.7145993198786509,-0.027575721359748825
